Energy,Total Scattered Spectrum
5.320000172,41348.635942411136
5.329999924,40814.17943096701
5.340000153,40286.59489133834
5.349999905,39765.92221931328
5.360000134,39252.05972235423
5.369999886,38744.88625354086
5.380000114,38247.02674960412
5.389999866,37753.72892428437
5.400000095,37289.83492935625
5.409999847,36817.97665827276
5.420000076,36327.21861229269
5.429999828,35847.21128694945
5.440000057,35411.45815008729
5.449999809,44261.25423716876
5.460000038,35219.47240967048
5.46999979,34207.65971230831
5.480000019,33676.71258172946
5.489999771,33204.76278837933
5.5,32788.130435991625
5.510000229,32328.40853621158
5.519999981,31892.73412260058
5.53000021,31479.992537720493
5.539999962,31148.38571755524
5.550000191,30708.6925213865
5.559999943,30327.07766040998
5.570000172,29902.20180836932
5.579999924,30249.36033394462
5.590000153,29116.87699226417
5.599999905,29127.402313540133
5.610000134,29226.125799591773
5.619999886,28007.12868966976
5.630000114,31306.41123661757
5.639999866,27856.54825118908
5.650000095,32317.02866045699
5.659999847,27702.08273225686
5.670000076,27407.66303421476
5.679999828,27113.243336172658
5.690000057,26818.823638130558
5.699999809,26524.403940088458
5.710000038,26229.984242046357
5.71999979,25935.564544004257
5.730000019,25641.14484596216
5.739999771,25346.725147920057
5.75,25052.30544987796
5.760000229,24757.88575183586
5.769999981,24463.46605379376
5.78000021,24169.04635575166
5.789999962,23874.62665770956
5.800000191,23580.20695966746
5.809999943,23285.78726162536
5.820000172,22991.36756358326
5.829999924,22696.94786554116
5.840000153,22402.52816749906
5.849999905,22108.108469456958
5.860000134,21813.688771414858
5.869999886,21519.269073372758
5.880000114,21224.84937533066
5.889999866,20930.429677288557
5.900000095,20636.00997924646
5.909999847,20341.590281204357
5.920000076,20047.17058316226
5.929999828,19752.75088512016
5.940000057,19458.33118707806
5.949999809,19163.91148903596
5.960000038,18869.49179099386
5.96999979,18575.07209295176
5.980000019,18280.65239490966
5.989999771,17986.23269686756
6.0,17691.81299882546
6.010000229,17397.39330078336
6.019999981,17102.97360274126
6.03000021,16808.55390469916
6.039999962,16514.134206657058
6.050000191,16219.71450861496
6.059999943,15925.29481057286
6.070000172,15724.921161649158
6.079999924,15526.731879838224
6.090000153,15331.445321792797
6.099999905,15138.932715690116
6.110000134,15029.380488862158
6.119999886,14760.467144594197
6.130000114,14579.02833773722
6.139999866,14405.813041380894
6.150000095,15035.427859849682
6.159999847,14038.20196781735
6.170000076,14140.937494043945
6.179999828,13681.340546840622
6.190000057,13509.15793458053
6.199999809,13337.36138791769
6.210000038,13171.711263939143
6.21999979,13007.989402217869
6.230000019,12840.626044760133
6.239999771,12679.465626567022
6.25,12530.429083632938
6.260000229,12372.347795368694
6.269999981,12269.33789843649
6.28000021,12059.695103588016
6.289999962,11920.065031746944
6.300000191,11769.796019549356
6.309999943,11611.08926926095
6.320000172,11503.92756287457
6.329999924,11416.162410051928
6.340000153,11367.384153692989
6.349999905,11427.61302877265
6.360000134,10963.735941928724
6.369999886,10761.978529335132
6.380000114,10629.746612527992
6.389999866,11096.807664846943
6.400000095,10771.370640858016
6.409999847,14965.692920909154
6.420000076,12594.89035147923
6.429999828,11099.30422009234
6.440000057,11681.89232551154
6.449999809,10683.92834383899
6.460000038,12838.37750742639
6.46999979,15769.004182830766
6.480000019,17016.245912731425
6.489999771,11270.178972385114
6.5,28345.90682512012
6.510000229,26786.704991638948
6.519999981,12524.052630641732
6.53000021,16453.146958608628
6.539999962,34648.79370355531
6.550000191,54538.77299151618
6.559999943,9232.91762788861
6.570000172,24744.912655431795
6.579999924,83807.49899440212
6.590000153,123094.49516598562
6.599999905,44214.314885631145
6.610000134,61066.47588222581
6.619999886,88293.01621256562
6.630000114,71586.54128870864
6.639999866,87714.2219438488
6.650000095,58845.01575938315
6.659999847,47171.479417473056
6.670000076,19821.7678674195
6.679999828,40449.99025320788
6.690000057,25617.003989829394
6.699999809,41419.464704039776
6.710000038,7020.821222292054
6.71999979,6955.213983237447
6.730000019,6849.434934875693
6.739999771,6763.805079224706
6.75,6677.43892940995
6.760000229,6601.332731894622
6.769999981,6513.115923862297
6.78000021,6433.728799240163
6.789999962,6352.318542416867
6.800000191,6273.5614912363735
6.809999943,6195.726934947224
6.820000172,6120.102046455331
6.829999924,6042.926991671612
6.840000153,5973.912805615152
6.849999905,5894.707586647603
6.860000134,5822.293062492789
6.869999886,5749.029879025774
6.880000114,5678.1548494242725
6.889999866,5607.049074450166
6.900000095,5537.723290873321
6.909999847,5469.25450338938
6.920000076,5418.626982598465
6.929999828,5367.999461807548
6.940000057,5317.371941016632
6.949999809,5266.744420225717
6.960000038,5216.1168994348
6.96999979,5165.489378643884
6.980000019,5114.861857852968
6.989999771,5064.234337062052
7.0,5013.606816271136
7.010000229,4962.97929548022
7.019999981,4912.351774689304
7.03000021,4861.724253898388
7.039999962,4811.096733107472
7.050000191,4760.469212316556
7.059999943,4709.84169152564
7.070000172,4659.214170734724
7.079999924,4608.586649943808
7.090000153,4557.959129152891
7.099999905,4507.331608361976
7.110000134,4456.70408757106
7.119999886,4406.076566780143
7.130000114,4355.449045989228
7.139999866,4304.821525198311
7.150000095,4254.194004407395
7.159999847,4203.56648361648
7.170000076,4152.938962825563
7.179999828,4102.311442034647
7.190000057,4051.6839212437317
7.199999809,4001.056400452815
7.210000038,3950.4288796618994
7.21999979,3899.801358870983
7.230000019,3849.173838080067
7.239999771,3798.5463172891514
7.25,3747.918796498235
7.260000229,3697.291275707319
7.269999981,3646.6637549164034
7.28000021,3596.036234125487
7.289999962,3545.408713334571
7.300000191,3494.7811925436554
7.309999943,3444.153671752739
7.320000172,3393.526150961823
7.329999924,3342.898630170907
7.340000153,3292.271109379991
7.349999905,3241.643588589075
7.360000134,3191.016067798159
7.369999886,3140.388547007243
7.380000114,3089.7610262163266
7.389999866,3039.133505425411
7.400000095,2988.505984634495
7.409999847,2952.269969043963
7.420000076,2916.545621395278
7.429999828,2881.254432639029
7.440000057,2846.236474156087
7.449999809,2811.8478326200534
7.460000038,2777.641335224012
7.46999979,2743.9866189006248
7.480000019,2710.742675952715
7.489999771,2680.095697364795
7.5,2647.2375039536496
7.510000229,2615.5569729249382
7.519999981,2583.4777152712004
7.53000021,2552.2079616302385
7.539999962,2521.336582033147
7.550000191,2493.042426576288
7.559999943,2468.949043363717
7.570000172,2430.770313578603
7.579999924,2404.332265692351
7.590000153,2372.261222037608
7.599999905,2343.5308704108006
7.610000134,2315.1547509216416
7.619999886,2289.363194776302
7.630000114,2259.4324027837733
7.639999866,2234.626009751584
7.650000095,2205.0557869241925
7.659999847,2178.3601155461765
7.670000076,2151.990650883793
7.679999828,2125.9394572983947
7.690000057,2100.2130025250017
7.699999809,2077.8536472565497
7.710000038,2220.533139419444
7.71999979,2025.289832558515
7.730000019,2182.7642452697905
7.739999771,2118.10708919562
7.75,1999.7876074208464
7.760000229,2165.9640850706696
7.769999981,2715.959349745194
7.78000021,6126.076810502584
7.789999962,3627.611632381328
7.800000191,1893.522048691976
7.809999943,2258.18856623408
7.820000172,2635.565394495617
7.829999924,1773.122509065911
7.840000153,1750.146718084942
7.849999905,1728.7059318485044
7.860000134,1707.6582604192374
7.869999886,1948.479145422824
7.880000114,2755.199162108748
7.889999866,1646.3101061760765
7.900000095,1626.3939796599395
7.909999847,1606.8657911627993
7.920000076,1587.6261304651462
7.929999828,1568.61682343618
7.940000057,1549.8370565775713
7.949999809,1531.281521761254
7.960000038,1513.1174861659597
7.96999979,1494.8388638156248
7.980000019,1476.9436967827974
7.989999771,1459.2643425437047
8.0,1441.7972251129718
8.010000229,1424.538724050517
8.020000458,1407.4894571974237
8.029999733,1390.6437932105778
8.039999962,1374.0002849485184
8.050000191,1357.556178215623
8.06000042,1341.3099987365529
8.069999695,1325.2597327704325
8.079999924,1309.401103312147
8.090000153,1293.7322557336986
8.100000381,1278.2558586506138
8.109999657,1274.5289346128625
8.119999886,1251.139436775999
8.130000114,1246.4610419451546
8.140000343,1222.6430277862123
8.149999619,1217.1958053993174
8.159999847,1499.8887384702753
8.170000076,2521.3060986811784
8.180000305,1810.9231244688228
8.18999958,1147.0289728791709
8.199999809,1142.1331230273945
8.210000038,1550.654968410743
8.220000267,1107.2102014509828
8.229999542,1093.1217654817683
8.239999771,1080.0709092555635
8.25,1067.17195716505
8.260000229,1054.365072029977
8.270000458,1041.7546130605813
8.279999733,1029.2965585474176
8.289999962,1316.0922593690752
8.300000191,1005.7362336453102
8.31000042,994.0907730095042
8.319999695,981.1680770791452
8.329999924,974.2980857253054
8.340000153,1104.196532195018
8.350000381,1449.2661780352096
8.359999657,1073.0514243822845
8.369999886,923.6721824715012
8.380000114,913.9395142394708
8.390000343,1059.6013244619098
8.399999619,890.9655513448719
8.409999847,880.4633207909445
8.420000076,869.7652824821738
8.430000305,862.3998409359947
8.43999958,1188.1470564345695
8.449999809,1175.2992741119763
8.460000038,1162.4514917893832
8.470000267,1149.60370946679
8.479999542,1136.7559271441967
8.489999771,1123.9081448216036
8.5,1111.0603624990104
8.510000229,1098.2125801764173
8.520000458,1085.364797853824
8.529999733,1072.5170155312308
8.539999962,1059.6692332086377
8.550000191,1046.8214508860444
8.56000042,1033.9736685634512
8.569999695,1021.1258862408581
8.579999924,1008.2781039182648
8.590000153,995.4303215956717
8.600000381,982.5825392730785
8.609999657,969.7347569504852
8.619999886,956.8869746278921
8.630000114,944.0391923052989
8.640000343,931.1914099827056
8.649999619,918.3436276601126
8.659999847,905.4958453375193
8.670000076,892.6480630149262
8.680000305,879.800280692333
8.68999958,866.9524983697397
8.699999809,854.1047160471466
8.710000038,841.2569337245534
8.720000267,828.4091514019601
8.729999542,815.5613690793671
8.739999771,802.7135867567738
8.75,789.8658044341806
8.760000229,777.0180221115875
8.770000458,764.1702397889942
8.779999733,751.322457466401
8.789999962,738.4746751438079
8.800000191,725.6268928212146
8.81000042,712.7791104986214
8.819999695,699.9313281760283
8.829999924,687.083545853435
8.840000153,674.2357635308418
8.850000381,661.3879812082487
8.859999657,648.5401988856555
8.869999886,635.6924165630624
8.880000114,622.8446342404691
8.890000343,609.9968519178759
8.899999619,597.1490695952828
8.909999847,584.3012872726896
8.920000076,571.4535049500963
8.930000305,558.6057226275032
8.93999958,545.75794030491
8.949999809,532.9101579823167
8.960000038,520.0623756597236
8.970000267,507.2145933371304
8.979999542,494.36681101453723
8.989999771,481.51902869194396
9.0,468.6712463693508
9.010000229,455.82346404675764
9.020000458,442.9756817241645
9.029999733,430.1278994015712
9.039999962,417.280117078978
9.050000191,412.4530991816939
9.06000042,408.0425142930334
9.069999695,404.7745436036845
9.079999924,399.4482143904684
9.090000153,393.6617454955581
9.100000381,388.87698177670455
9.109999657,385.1557970670444
9.119999886,379.77417441024113
9.130000114,375.3461038919905
9.140000343,370.9428137602921
9.149999619,366.65036584960217
9.159999847,362.4340188792477
9.170000076,358.17946567221475
9.180000305,354.23020792792875
9.18999958,349.7570591507686
9.199999809,345.6680640470823
9.210000038,341.6266186160922
9.220000267,337.63251790060525
9.229999542,333.6852364406284
9.239999771,329.7844978698326
9.25,325.9291096002237
9.260000229,322.11887632811283
9.270000458,318.3532667332287
9.279999733,314.6321716076339
9.289999962,310.95423571464715
9.300000191,307.3193671072002
9.31000042,303.72705922985193
9.319999695,300.1768404258776
9.329999924,296.66846191200244
9.340000153,293.20085253226875
9.350000381,289.7738369784725
9.359999657,286.3869656058928
9.369999886,283.0400010699027
9.380000114,279.73192209404147
9.390000343,276.4625614864117
9.399999619,273.231490732006
9.409999847,270.03848331144536
9.420000076,266.8825657247848
9.430000305,263.7635777514943
9.43999958,260.6811119979895
9.449999809,257.63495189751427
9.460000038,254.6305764605372
9.470000267,251.64862773912765
9.479999542,248.7093005956357
9.489999771,245.8113174364585
9.5,242.9349282247174
9.510000229,240.09592646579972
9.520000458,237.42129765378309
9.529999733,235.20431677810413
9.539999962,231.88388935011463
9.550000191,229.34920917782253
9.56000042,226.38869496106705
9.569999695,223.81596611066004
9.579999924,221.32462557822865
9.590000153,218.54539644777415
9.600000381,215.9908244854126
9.609999657,213.46713842924464
9.619999886,210.97315038850013
9.630000114,208.50810703798783
9.640000343,206.071882604076
9.649999619,203.66415933850823
9.659999847,201.38797689003675
9.670000076,198.97062190836317
9.680000305,196.66933086822948
9.68999958,194.3939990355426
9.699999809,192.1464699833055
9.710000038,189.9233654590235
9.720000267,187.72793985951805
9.729999542,185.61468220443405
9.739999771,183.66758786825028
9.75,181.29619419823632
9.760000229,179.25183418839808
9.770000458,177.118963297781
9.779999733,175.0718741411199
9.789999962,173.12170437117933
9.800000191,171.0450223742598
9.81000042,169.06706444292078
9.819999695,167.11224425962385
9.829999924,165.18061561950216
9.840000153,163.2696807838947
9.850000381,161.54485997367516
9.859999657,159.51590975905114
9.869999886,157.70729704850038
9.880000114,155.8483726246539
9.890000343,154.07805119097878
9.899999619,152.2871472311397
