Energy,Total Scattered Spectrum
11.02000046,41.768334738309
11.02999973,41.29082060624284
11.03999996,40.82227441620944
11.05000019,40.360008120680895
11.06000042,39.9029475814715
11.06999969,39.45113102625156
11.07999992,39.00439582914294
11.09000015,38.56272608951977
11.10000038,38.12606466665549
11.10999966,37.694357193762606
11.11999989,37.26757890602804
11.13000011,36.845597635871655
11.14000034,36.428407869933835
11.14999962,36.01594069214703
11.15999985,35.60818950890757
11.17000008,35.2050208776283
11.18000031,34.80642237917201
11.18999958,34.41234823447103
11.19999981,34.02276926196297
11.21000004,33.637572266007005
11.22000027,33.25673858625939
11.22999954,32.88022697139944
11.23999977,32.50803018663278
11.25,32.1399799158034
11.26000023,31.776126366488857
11.27000046,31.416384568576216
11.27999973,31.060759680136893
11.28999996,30.709131101731135
11.30000019,30.361485089993508
11.31000042,30.01777611852399
11.31999969,29.677996068272368
11.32999992,29.34203148131681
11.34000015,29.00987642509263
11.35000038,28.681480993567483
11.35999966,28.356840468767267
11.36999989,28.035853259078184
11.38000011,27.718484606344983
11.39000034,27.404722355585466
11.39999962,27.0945138115847
11.40999985,26.78784391882513
11.42000008,26.484619767397625
11.43000031,26.184834546197635
11.43999958,25.888441682454264
11.44999981,25.595437967322294
11.46000004,25.3057163651962
11.47000027,25.019281406442058
11.47999954,24.736090439255772
11.48999977,24.45612877163615
11.5,24.17931832302791
11.51000023,23.905635881632602
11.52000046,23.635056233764
11.52999973,23.36756469956073
11.53999996,23.103077302561058
11.55000019,22.841584652989617
11.56000042,22.583051141559974
11.56999969,22.32747174686286
11.57999992,22.074761456087955
11.59000015,21.824912115206406
11.60000038,21.577890767579117
11.60999966,21.33368973656387
11.61999989,21.092230922125225
11.63000011,20.85350335781928
11.64000034,20.617481100492185
11.64999962,20.384130760803014
11.65999985,20.15344035953609
11.67000008,19.925341984800948
11.68000031,19.699826122165543
11.68999958,19.476864828740293
11.69999981,19.256444429835888
11.71000004,19.0384993559925
11.72000027,18.823021215750494
11.72999954,18.609983658896223
11.73999977,18.3993743093721
11.75,18.19113023719183
11.76000023,17.985242630469568
11.77000046,17.781684912891752
11.77999973,17.580451770820254
11.78999996,17.381475960320326
11.80000019,17.185966533265546
11.81000042,16.993263337133776
11.81999969,16.80273977375867
11.82999992,16.614339117629125
11.84000015,16.42805239108991
11.85000038,16.243855673039917
11.85999966,16.061745709022603
11.86999989,15.881662593513584
11.88000011,15.70360032600662
11.89000034,15.52753671127212
11.89999962,15.353450593977175
11.90999985,15.181332254038116
11.92000008,15.011130063349562
11.93000031,14.842838133394531
11.93999958,14.67643617918383
11.94999981,14.511915286669426
11.96000004,14.34922680666222
11.97000027,14.188363688259065
11.97999954,14.029306497882667
11.98999977,13.872046616115632
12.0,13.716538110771399
12.01000023,13.562773069684779
12.02000046,13.410735260331297
12.02999973,13.260416197018921
12.03999996,13.111769897878528
12.05000019,12.96479168374601
12.06000042,12.819462300626556
12.06999969,12.675776578845381
12.07999992,12.533689177545304
12.09000015,12.393195996903936
12.10000038,12.25427928748829
12.10999966,12.116932534476696
12.11999989,11.981115038440572
12.13000011,11.846820287475317
12.14000034,11.714031303648447
12.14999962,11.582733796929928
12.15999985,11.45291842883911
12.17000008,11.324549079033918
12.18000031,11.197617731138658
12.18999958,11.07211224641088
12.19999981,10.948024084178888
12.21000004,10.825316653598875
12.22000027,10.703984770357106
12.22999954,10.584014316383664
12.23999977,10.46539973408548
12.25,10.348104088756433
12.26000023,10.232124139291223
12.27000046,10.117444896224448
12.27999973,10.004062172959367
12.28999996,9.891940007922635
12.30000019,9.781075042798133
12.31000042,9.671452991784205
12.31999969,9.563070032765532
12.32999992,9.455892038149143
12.34000015,9.349916059351793
12.35000038,9.245128425246627
12.35999966,9.141525580506052
12.36999989,9.0390737530232
12.38000011,8.937770770301693
12.39000034,8.837603694882395
12.39999962,8.738559450635835
12.40999985,8.640634333769125
12.42000008,8.543797977774876
12.43000031,8.448046607670998
12.43999958,8.353369990827353
12.44999981,8.259761970432724
12.46000004,8.167194980559756
12.47000027,8.075665526466144
12.47999954,7.985162534200869
12.48999977,7.895681110922606
12.5,7.807194942377829
12.51000023,7.719700667983033
12.52000046,7.633186709453598
12.52999973,7.547650547020775
12.53999996,7.463064903236694
12.55000019,7.379427150921834
12.56000042,7.296726687101871
12.56999969,7.214960896392248
12.57999992,7.13410409884541
12.59000015,7.0541527777865305
12.60000038,6.975097603047881
12.60999966,6.897140044494883
12.61999989,6.820536639588674
12.63000011,6.744784827235525
12.64000034,6.669875292451119
12.64999962,6.595798598815169
12.65999985,6.522552453499102
12.67000008,6.450113724188824
12.68000031,6.378480343653325
12.68999958,6.307643695404559
12.69999981,6.237600824761157
12.71000004,6.168329626939746
12.72000027,6.09982922003082
12.72999954,6.032090232917
12.73999977,5.965109897495274
12.75,5.8988684358091446
12.76000023,5.833363225461872
12.77000046,5.768585898329778
12.77999973,5.70453482548947
12.78999996,5.641189365541433
12.80000019,5.578547912491933
12.81000042,5.5166029347659205
12.81999969,5.4553523688362064
12.82999992,5.3947762257174
12.84000015,5.334873591651335
12.85000038,5.275636626722181
12.85999966,5.217063431160211
12.86999989,5.159135589107266
12.88000011,5.101851729346304
12.89000034,5.04520392877479
12.89999962,4.989191050802336
12.90999985,4.93379558057772
12.92000008,4.87901555321573
12.93000031,4.824844151411492
12.93999958,4.771274884554426
12.94999981,4.718304992617897
12.96000004,4.665919014330471
12.97000027,4.614115227666838
12.97999954,4.5628874833730695
12.98999977,4.512232606424972
13.0,4.462136254342032
13.01000023,4.412596441128456
13.02000046,4.363606883105003
13.02999973,4.31516611799906
13.03999996,4.267258566937279
13.05000019,4.21988374873795
13.06000042,4.173034896980737
13.06999969,4.1267106684552335
13.07999992,4.080897008740808
13.09000015,4.035591687039426
13.10000038,3.9907900942272043
13.10999966,3.946489966562547
13.11999989,3.9026778067239603
13.13000011,3.859352460608678
13.14000034,3.8165080038748993
13.14999962,3.7741462304338693
13.15999985,3.7322556474017348
13.17000008,3.690830206000802
13.18000031,3.6498646022616676
13.18999958,3.609354112113493
13.19999981,3.569296651065855
13.21000004,3.529680634389358
13.22000027,3.490504420866379
13.22999954,3.4517634382878457
13.23999977,3.4134555422442827
13.25,3.3755695873386253
13.26000023,3.3381042177641924
13.27000046,3.3010549444603985
13.27999973,3.264422229708702
13.28999996,3.2282071702077304
13.30000019,3.192394071361337
13.31000042,3.1569781524628695
13.31999969,3.1219585898690223
13.32999992,3.0873244394652786
13.34000015,3.05307430467599
13.35000038,3.0192043094901844
13.35999966,2.9857132981336414
13.36999989,2.9525906787145924
13.38000011,2.9198354898908105
13.39000034,2.887443651946637
13.39999962,2.8554142334133483
13.40999985,2.82373726614309
13.42000008,2.7924115020732088
13.43000031,2.761433376998889
13.43999958,2.730799137593598
13.44999981,2.700507187107109
13.46000004,2.6705486340826265
13.47000027,2.640922244458938
13.47999954,2.611701406596893
13.48999977,2.5829809612194077
13.5,2.554574162427648
13.51000023,2.5264800229433364
13.52000046,2.498695066268039
13.52999973,2.471218592370464
13.53999996,2.444042115223831
13.55000019,2.417164808356176
13.56000042,2.3905833429002876
13.56999969,2.3642969241916147
13.57999992,2.338297344062769
13.59000015,2.312583972385173
13.60000038,2.287249273452793
13.60999966,2.2620055295506902
13.61999989,2.237131744139002
13.63000011,2.2125319994697312
13.64000034,2.1882028317735096
13.64999962,2.1641437273972066
13.65999985,2.140347113409916
13.67000008,2.116812348154964
13.68000031,2.09353660659613
13.68999958,2.0705171224485603
13.69999981,2.047752934719675
13.71000004,2.0252371231686936
13.72000027,2.002969134924169
13.72999954,1.9809463744668188
13.73999977,1.9591676938295168
13.75,1.9376265487235542
13.76000023,1.916322730770385
13.77000046,1.895253120321638
13.77999973,1.8744173086365712
13.78999996,1.8538087845341196
13.80000019,1.833427080242891
13.81000042,1.8132695207562146
13.81999969,1.7933356762639323
13.82999992,1.7736193319084295
13.84000015,1.75411979840626
13.85000038,1.734834795173319
13.85999966,1.7157637327718598
13.86999989,1.69690070932788
13.88000011,1.6782450817120944
13.89000034,1.6597947450511503
13.89999962,1.6415491593462324
13.90999985,1.6235024363800958
13.92000008,1.605654324781878
13.93000031,1.5880024214449475
13.93999958,1.5705448538648805
13.94999981,1.5532807912499362
13.96000004,1.5362050143975563
13.97000027,1.5193171199942532
13.97999954,1.5026149615755222
13.98999977,1.486097919859704
14.0,1.469761162785002
14.01000023,1.4536039961957479
14.02000046,1.4376245250252386
14.02999973,1.421822287063742
14.03999996,1.406192325062141
14.05000019,1.390734254445957
14.06000042,1.375446203744222
14.06999969,1.3603277084741556
14.07999992,1.3453740458185253
14.09000015,1.3305847211547006
14.10000038,1.3159581742505715
14.10999966,1.301493783892947
14.11999989,1.28718706566017
14.13000011,1.273037669567998
14.14000034,1.2590438794248073
14.14999962,1.2452052681511683
14.15999985,1.2315173885374122
14.17000008,1.2179801895691034
14.18000031,1.2045917759172253
14.18999958,1.1913506207773195
14.19999981,1.1782561440407182
14.21000004,1.165304490122485
14.22000027,1.1524952224172385
14.22999954,1.1398268185311735
14.23999977,1.127298820203582
14.25,1.1149073464662977
14.26000023,1.1026522029910455
14.27000046,1.0905317495193503
14.27999973,1.078545646529897
14.28999996,1.0666902034914185
14.30000019,1.0549651262388224
14.31000042,1.043368892613954
14.31999969,1.031901188612488
14.32999992,1.0205585830112363
14.34000015,1.0093406187132643
14.35000038,0.9982459583912525
14.35999966,0.9872742949194431
14.36999989,0.9764221456490653
14.38000011,0.9656893290346854
14.39000034,0.955074554871007
14.39999962,0.9445773806084793
14.40999985,0.9342214172627061
14.42000008,0.924037572169816
14.43000031,0.9139648303896521
14.43999958,0.9040020579907853
14.44999981,0.8941488306869076
14.46000004,0.8844021837370665
14.47000027,0.8747619227344272
14.47999954,0.8652269185334405
14.48999977,0.8557967039683765
14.5,0.8464685124205975
14.51000023,0.8372421024573887
14.52000046,0.8281163971419268
14.52999973,0.8190910505724993
14.53999996,0.81016336383986
14.55000019,0.8013330090297824
14.56000042,0.7925990323345466
14.56999969,0.7839610926677649
14.57999992,0.7754166152068661
14.59000015,0.7669653573881037
14.60000038,0.7586062600180337
14.60999966,0.7503391032644129
14.61999989,0.7421613628898528
14.63000011,0.7340728285488886
14.64000034,0.7260725014015987
14.64999962,0.7181601684607392
14.65999985,0.7103334489856155
14.67000008,0.7025920239971983
14.68000031,0.6949350398521424
14.68999958,0.6873623178227347
14.69999981,0.6798714349248949
14.71000004,0.6724622754784888
14.72000027,0.6651338876129624
14.72999954,0.6578854912103971
14.73999977,0.6507167434421367
14.75,0.6436255288994828
14.76000023,0.636611619066032
14.77000046,0.629674212166838
14.77999973,0.6228130641411976
14.78999996,0.616026121637972
14.80000019,0.6093132158826469
14.81000042,0.6026734684698324
14.81999969,0.5961067081930108
14.82999992,0.5896109682279344
14.84000015,0.5831860810794062
14.85000038,0.5768312082269684
14.85999966,0.5705462351084892
14.86999989,0.5643291965735543
14.88000011,0.5581798961147016
14.89000034,0.5520977110149253
14.89999962,0.5460823415558737
14.90999985,0.5401320456253564
14.92000008,0.5342465568188021
14.93000031,0.5284252531071446
14.93999958,0.5226679808073721
14.94999981,0.5169728991403785
14.96000004,0.5113399253015386
14.97000027,0.505768335797011
14.97999954,0.5002575412989112
14.98999977,0.4948072411673443
15.0,0.4894159005033962
15.01000023,0.4840832950034293
15.02000046,0.4788088476870378
15.02999973,0.4735923660749119
15.03999996,0.4684322702847192
15.05000019,0.4633283967418971
15.06000042,0.4582801784775872
15.06999969,0.4532874690222021
15.07999992,0.4483486585877386
15.09000015,0.4434637278501088
15.10000038,0.43863199142992876
15.10999966,0.433853411891834
15.11999989,0.4291264175323949
15.13000011,0.4244509863103228
15.14000034,0.4198265061647892
15.14999962,0.4152528403062841
15.15999985,0.4107285902445188
15.17000008,0.406253648728714
15.18000031,0.4018274768176231
15.18999958,0.39744995060075355
15.19999981,0.39311972228604347
15.21000004,0.38883668276142075
15.22000027,0.3846003117478836
15.22999954,0.38041013981846916
15.23999977,0.3762659674829659
15.25,0.3721665896214515
15.26000023,0.36811188484718316
15.27000046,0.36410135482450484
15.27999973,0.3601348916399644
15.28999996,0.356211310451425
15.30000019,0.3523304502640703
15.31000042,0.34849188724324676
15.31999969,0.34469552451841795
15.32999992,0.34094015092138924
15.34000015,0.33722570789006295
15.35000038,0.33355173017819806
15.35999966,0.3299181169133982
15.36999989,0.32632376452487794
15.38000011,0.3227685894224978
15.39000034,0.319252132670591
15.39999962,0.31577430097487996
15.40999985,0.31235870923345127
15.42000008,0.3089826785541958
15.43000031,0.3056431468685676
15.43999958,0.30234005898144134
15.44999981,0.29907239752332093
15.46000004,0.2958400724043287
15.47000027,0.2926427297903666
15.47999954,0.28948000073487234
15.48999977,0.2863517143290254
15.5,0.2832570194697833
15.51000023,0.2801957729756174
15.52000046,0.2771676714470524
15.52999973,0.27417257239405224
15.53999996,0.2712096283260819
15.55000019,0.26827869106115504
15.56000042,0.2653794662074383
15.56999969,0.26251188023780053
15.57999992,0.25967503018547256
15.59000015,0.25686885837398515
15.60000038,0.254093998709262
15.60999966,0.25134751137399586
15.61999989,0.24863250637630457
15.63000011,0.24594468477887305
15.64000034,0.24330216946695668
15.64999962,0.24065832298763484
15.65999985,0.2380925215106906
15.67000008,0.23548543588491594
15.68000031,0.23294087274850336
15.68999958,0.23042406205956398
15.69999981,0.22793423351323502
15.71000004,0.22547132072126044
15.72000027,0.22303503573084593
15.72999954,0.22062511535257712
15.73999977,0.21824145607812995
15.75,0.21588335455746227
15.76000023,0.21355074958614312
15.77000046,0.21124336909787578
15.77999973,0.20896114077563113
15.78999996,0.20670338416747902
15.80000019,0.20447002709469422
15.81000042,0.20226082393716271
15.81999969,0.2000757231380619
15.82999992,0.19791400616255853
15.84000015,0.19577569628968283
15.85000038,0.19366048565635158
15.85999966,0.19156834331281433
15.86999989,0.18949861210538171
15.88000011,0.18745126819143024
15.89000034,0.18542604610522495
15.89999962,0.18342291775752234
15.90999985,0.18144124762980116
15.92000008,0.1794810073553198
15.93000031,0.17754194911516336
15.93999958,0.17562404217240907
15.94999981,0.17372667452612675
15.96000004,0.17184981575684333
15.97000027,0.16999325040094068
15.97999954,0.16815675210883602
15.98999977,0.16634026914817496
16.0,0.16454324929694106
16.01000023,0.16276566342029963
16.02000046,0.16100728139000234
16.03000069,0.15926822406297103
16.04000092,0.15754764644133057
16.04999924,0.15584567303929658
16.05999947,0.15416208771849815
16.06999969,0.1524966905521184
16.07999992,0.15084930301087557
16.09000015,0.1492197093040823
16.10000038,0.147607738391151
16.11000061,0.14601318034626543
16.12000084,0.14443586065155162
16.12999916,0.14287587839178933
16.13999939,0.14133245583904064
16.14999962,0.13980571979490763
16.15999985,0.13829547360138644
16.17000008,0.13680155583197057
16.18000031,0.13532377719742708
16.19000053,0.1338619705358164
16.20000076,0.13241595909244888
16.20999908,0.13098583915081577
16.21999931,0.12957090847463032
16.22999954,0.12817126085401984
16.23999977,0.12678674391851144
16.25,0.1254171808452974
16.26000023,0.12406242572572143
16.27000046,0.12272230273878885
16.28000069,0.1213966540072877
16.29000092,0.12008533691521336
16.29999924,0.11878843640447953
16.30999947,0.11750529142373824
16.31999969,0.11623602499231321
16.32999992,0.11498046000463233
16.34000015,0.11373846413620826
16.35000038,0.11250989098461907
16.36000061,0.111294590336901
16.37000084,0.11009241842950346
16.37999916,0.1089034572934667
16.38999939,0.10772712015424393
16.39999962,0.10656348230608317
16.40999985,0.10541242425857991
16.42000008,0.10427380718052269
16.43000031,0.10314748698305695
16.44000053,0.10203332984593406
16.45000076,0.10093121119271409
16.45999908,0.0998412076063391
16.46999931,0.09876793755081512
16.47999954,0.09770910675064204
16.48999977,0.09666165079278424
16.5,0.09562542604937932
16.51000023,0.09460032314792483
16.52000046,0.09358621076654171
16.53000069,0.09258298585791645
16.54000092,0.09159053145669092
16.54999924,0.09060890511608798
16.55999947,0.08963775577980954
16.56999969,0.08867703455222817
16.57999992,0.08772661473993296
16.59000015,0.08678639308745535
16.60000038,0.08585625596305553
16.61000061,0.08493609384564743
16.62000084,0.08402580370986665
16.62999916,0.08312544722966668
16.63999939,0.08223457884556072
16.64999962,0.08135326534314344
16.65999985,0.08048140301105393
16.67000008,0.07961889452194182
16.68000031,0.07876563312338059
16.69000053,0.07792152660722448
16.70000076,0.07708647428042127
16.70999908,0.0762605263460997
16.71999931,0.07544338004055999
16.72999954,0.07463520899372583
16.73999977,0.0738356942117705
16.75,0.07304475374083663
16.76000023,0.0722622965376212
16.77000046,0.07148822224576715
16.78000069,0.07072244692562381
16.79000092,0.06996488330187428
16.79999924,0.0692155776213147
16.80999947,0.06847416524760197
16.81999969,0.06774069381111267
16.82999992,0.06701509481526295
16.84000015,0.06629726821399601
16.85000038,0.06558713437410477
16.86000061,0.06488461190780094
16.87000084,0.06418962074729045
16.87999916,0.06350221077703419
16.88999939,0.06282203362325854
16.89999962,0.062149148653742194
16.90999985,0.06148347927698747
16.92000008,0.060824942023490716
16.93000031,0.06017345975521733
16.94000053,0.05952896323053811
16.95000076,0.0588913715640052
16.95999908,0.058260734063550965
16.96999931,0.057636735948017936
16.97999954,0.05701942381264744
16.98999977,0.05640872772539662
17.0,0.05580457514031643
17.01000023,0.05520689692646005
17.02000046,0.05461562439391066
17.03000069,0.054030686705808996
17.04000092,0.05345202039097924
17.04999924,0.05287966014744714
17.05999947,0.052313327632378843
17.06999969,0.05175306285556247
17.07999992,0.05119879961859019
17.09000015,0.05065047483960681
17.10000038,0.05010802724470602
17.11000061,0.04957139572912593
17.12000084,0.04904050982525625
17.12999916,0.048515412397392176
17.13999939,0.047995838696195406
17.14999962,0.047481835701123694
17.15999985,0.046973341075600576
17.17000008,0.0464702906750105
17.18000031,0.04597263556471251
17.19000053,0.045480307566323666
17.20000076,0.044993256615738386
17.20999908,0.04451151263885755
17.21999931,0.044034842062444964
17.22999954,0.043563276426331815
17.23999977,0.04309676041999016
17.25,0.042635245889697804
17.26000023,0.04217867436085227
17.27000046,0.04172699646461668
17.28000069,0.041280155427438674
17.29000092,0.04083809981595833
17.29999924,0.040400865310979854
17.30999947,0.03996823022379039
17.31999969,0.03954023233087312
17.32999992,0.03911681688137759
17.34000015,0.03869793809685139
17.35000038,0.03828354317132483
17.36000061,0.03787359021385421
17.37000084,0.03746803109163159
17.37999916,0.03706688866144483
17.38999939,0.03666996896094315
17.39999962,0.036277298233346404
17.40999985,0.03588883592746771
17.42000008,0.03550453314273004
17.43000031,0.03512434933154854
17.44000053,0.0347482360644461
17.45000076,0.034376150450074854
17.45999908,0.03400812155375136
17.46999931,0.03364396368702645
17.47999954,0.03328370900239348
17.48999977,0.03292731107854232
17.5,0.03257472941100825
17.51000023,0.03222592496869174
17.52000046,0.0318808563982811
17.53000069,0.0315394832966211
17.54000092,0.03120176622036301
17.54999924,0.030867729993250388
17.55999947,0.03053720627124474
17.56999969,0.030210224421318477
17.57999992,0.029886743360751023
17.59000015,0.029566728688271482
17.60000038,0.02925022806201633
17.61000061,0.028939261593949876
17.62000084,0.028631606058080034
17.62999916,0.028327280662761377
17.63999939,0.02802613683463093
17.64999962,0.027728194873009208
17.65999985,0.02743342427116219
17.67000008,0.027141791648434114
17.68000031,0.026853261096648928
17.69000053,0.026567799454344263
17.70000076,0.026285375595533334
17.70999908,0.02600600927254747
17.71999931,0.025729562180795227
17.72999954,0.02545605649854221
17.73999977,0.025185461079157537
17.75,0.02491774267207158
17.76000023,0.02465287413450688
17.77000046,0.02439082255168279
17.78000069,0.024131559476570044
17.79000092,0.02387505256446019
17.79999924,0.02362132479443594
17.80999947,0.023370246307388865
17.81999969,0.023121839873140763
17.82999992,0.02287607645230194
17.84000015,0.022632925697289637
17.85000038,0.022392361851630526
17.86000061,0.022154358085939928
17.87000084,0.02191888383432233
17.87999916,0.02168595925527109
17.88999939,0.02145546979215006
17.89999962,0.02122743042823307
17.90999985,0.021001817140261177
17.92000008,0.02077860169077184
17.93000031,0.02055776205195422
17.94000053,0.020339270532070616
17.95000076,0.020123104471151575
17.95999908,0.019909276755317735
17.96999931,0.019697682172503637
17.97999954,0.01948833920682477
17.98999977,0.019281222296898385
18.0,0.019076306968041308
18.01000023,0.018873572314666413
18.02000046,0.01867299329099741
18.03000069,0.01847454636924882
18.04000092,0.018278211297524185
18.04999924,0.01808400016504189
18.05999947,0.01789181803175929
18.06999969,0.017701678462880455
18.07999992,0.01751356144690719
18.09000015,0.01732744609642331
18.10000038,0.017143309145570218
18.11000061,0.01696112958757002
18.12000084,0.016780886494214487
18.12999916,0.016602595100076133
18.13999939,0.016426166323583534
18.14999962,0.0162516123590157
18.15999985,0.01607891487950357
18.17000008,0.015908053047277847
18.18000031,0.015739009399182543
18.19000053,0.015571762175872283
18.20000076,0.015406293907828763
18.20999908,0.015242614642250987
18.21999931,0.015080645476643659
18.22999954,0.014920400278220242
18.23999977,0.014761854761614956
18.25,0.014604996948920703
18.26000023,0.01444980628127981
18.27000046,0.014296266424970724
18.28000069,0.014144358513110012
18.29000092,0.0139940650845555
18.29999924,0.01384539845876554
18.30999947,0.013698283862301232
18.31999969,0.013552732685940901
18.32999992,0.013408730043253034
18.34000015,0.013266257527349707
18.35000038,0.013125300176806761
18.36000061,0.012985840143765831
18.37000084,0.012847863334698794
18.37999916,0.01271137975653635
18.38999939,0.012576320672591252
18.39999962,0.012442696985889712
18.40999985,0.012310493807332014
18.42000008,0.012179696234631042
18.43000031,0.01205028878637785
18.44000053,0.011922256468469006
18.45000076,0.011795585912204882
18.45999908,0.011670284822058705
18.46999931,0.011546292908329677
18.47999954,0.011423618302377057
18.48999977,0.011302247466426935
18.5,0.01118216663034163
18.51000023,0.011063362710907512
18.52000046,0.010945821070215843
18.53000069,0.010829528256032438
18.54000092,0.010714472324277446
18.54999924,0.010600660292887906
18.55999947,0.010488037038097395
18.56999969,0.010376609808369
18.57999992,0.010266368178581732
18.59000015,0.010157297229956286
18.60000038,0.010049385736924392
18.61000061,0.009942621076096675
18.62000084,0.009836990900469527
18.62999916,0.009732503531124663
18.63999939,0.009629106614526638
18.64999962,0.009526808187841735
18.65999985,0.009425597547500456
18.67000008,0.00932546222025099
18.68000031,0.009226391442233865
18.69000053,0.009128372818555067
18.70000076,0.009031396276155493
18.70999908,0.00893546871463045
18.71999931,0.00884054166356319
18.72999954,0.008746623817465876
18.73999977,0.008653704464687979
18.75,0.008561771651230381
18.76000023,0.008470816194032641
18.77000046,0.008380827707701773
18.78000069,0.008291794666169614
18.79000092,0.00820370819805166
18.79999924,0.008116573761322184
18.80999947,0.008030349480921064
18.81999969,0.007945385910467647
18.82999992,0.007861547104111685
18.84000015,0.007778594203539883
18.85000038,0.0076965172808002545
18.86000061,0.007615306912030942
18.87000084,0.007534954147649259
18.87999916,0.007455465232888732
18.88999939,0.007376800534212897
18.89999962,0.0072989668294444485
18.90999985,0.0072219545151575555
18.92000008,0.007145756341722117
18.93000031,0.007070362155814442
18.94000053,0.006995764216501254
18.95000076,0.006921954146881979
18.95999908,0.006848936864596054
18.96999931,0.006776677246747344
18.97999954,0.006705180486678473
18.98999977,0.006634438341961359
19.0,0.006564443734553171
19.01000023,0.006495187925416026
19.02000046,0.006426663059762037
19.03000069,0.006358862114500682
19.04000092,0.0062917890451191566
19.04999924,0.006225412557925562
19.05999947,0.00615973597913681
19.06999969,0.006094753220627498
19.07999992,0.00603045631529932
19.09000015,0.005966838703289738
19.10000038,0.005903892314727914
19.11000061,0.005841610480796585
19.12000084,0.005779986149829122
19.12999916,0.00571902413089247
19.13999939,0.005658694051935735
19.14999962,0.0055990006296974424
19.15999985,0.005539937848923914
19.17000008,0.005481498308696653
19.18000031,0.0054236754915867125
19.19000053,0.005366463377987456
19.20000076,0.005309855187402991
19.20999908,0.005253855020924048
19.21999931,0.005198435171060519
19.22999954,0.0051436006995868805
19.23999977,0.0050893448147469695
19.25,0.005035661905880577
19.26000023,0.004982545241330581
19.27000046,0.004929989479890464
19.28000069,0.004877988635093473
19.29000092,0.00482654556402622
19.29999924,0.004775636823251124
19.30999947,0.004725265206897959
19.31999969,0.004675424852005331
19.32999992,0.004626110837157409
19.34000015,0.004577317068835596
19.35000038,0.00452903850787346
19.36000061,0.004481269504549541
19.37000084,0.004434004455771981
19.37999916,0.0043872471205290055
19.38999939,0.004340974567260144
19.39999962,0.00429519026726096
19.40999985,0.004249888977238406
19.42000008,0.0042050660236261205
19.43000031,0.004160716085050041
19.44000053,0.0041168340929590005
19.45000076,0.004073415011856433
19.45999908,0.00403046254077331
19.46999931,0.003987955106967278
19.47999954,0.003945896408321324
19.48999977,0.0039042812531885694
19.5,0.0038631053993900192
19.51000023,0.0038223642509224547
19.52000046,0.0037820526938278343
19.53000069,0.0037421666765195274
19.54000092,0.0037027088309800134
19.54999924,0.003663660325172441
19.55999947,0.00362502363130616
19.56999969,0.0035867945084455725
19.57999992,0.003548968709333369
19.59000015,0.0035115422422322
19.60000038,0.0034745106107065085
19.61000061,0.0034378695656948092
19.62000084,0.0034016154214031647
19.62999916,0.0033657504556240617
19.63999939,0.0033302569964810433
19.64999962,0.0032951379544334906
19.65999985,0.003260389714244265
19.67000008,0.0032260079359330584
19.68000031,0.00319198908792545
19.69000053,0.0031583289195651057
19.70000076,0.0031250240020317716
19.70999908,0.003092076610388768
19.71999931,0.003059470810276715
19.72999954,0.003027208919389786
19.73999977,0.002995287340460489
19.75,0.0029637023798300033
19.76000023,0.002932450880761017
19.77000046,0.0029015289762805026
19.78000069,0.002870933235133723
19.79000092,0.002840665887821465
19.79999924,0.002810712563939366
19.80999947,0.0027810749192117377
19.81999969,0.002751749804619328
19.82999992,0.002722734290116736
19.84000015,0.0026940247822155325
19.85000038,0.002665618001146605
19.86000061,0.0026375111292513123
19.87000084,0.002609700652552778
19.87999916,0.002582188615181109
19.88999939,0.002554961767071211
19.89999962,0.0025280219029598025
19.90999985,0.0025013663401999217
19.92000008,0.0024749920558958514
19.93000031,0.002448895785058221
19.94000053,0.0024230748857158924
19.95000076,0.0023975262805575872
19.95999908,0.002372252110889959
19.96999931,0.0023472396394761267
19.97999954,0.002322490963049675
19.98999977,0.0022980033176443746
20.0,0.0022737740398957786
20.01000023,0.0022498002869174496
20.02000046,0.0022260793213565036
20.03000069,0.0022026085733478206
20.04000092,0.002179389629564996
20.04999924,0.0021564115685860754
20.05999947,0.002133675559703836
20.06999969,0.002111179542607887
20.07999992,0.0020889207194654427
20.09000015,0.002066896564088084
20.10000038,0.0020451046560878605
20.11000061,0.002023542747586859
20.12000084,0.002002313483768162
20.12999916,0.001981339717299911
20.13999939,0.0019605817521224154
20.14999962,0.0019400415504432784
20.15999985,0.001919716661471607
20.17000008,0.0018996048197799612
20.18000031,0.0018797040146679848
20.19000053,0.001860011813558402
20.20000076,0.0018405260100305876
20.20999908,0.001821248334984287
20.21999931,0.001802169061638064
20.22999954,0.0017832897629326697
20.23999977,0.0017646083853461913
20.25,0.0017461229758949607
20.26000023,0.0017278313394522029
20.27000046,0.0017097314037868444
20.28000069,0.0016918211912561772
20.29000092,0.001674102077941225
20.29999924,0.0016565656146108314
20.30999947,0.0016392129371004362
20.31999969,0.0016220420335472329
20.32999992,0.0016050512296045484
20.34000015,0.0015882384964077915
20.35000038,0.0015716020934309688
20.36000061,0.0015551399604820943
20.37000084,0.0015388504756908448
20.37999916,0.00152273486914691
20.38999939,0.001506785020844958
20.39999962,0.0014910024504333967
20.40999985,0.0014753852704775577
20.42000008,0.0014599317505899312
20.43000031,0.0014446403409298352
20.44000053,0.0014295091203154098
20.45000076,0.0014145365370957382
20.45999908,0.001399723610582133
20.46999931,0.0013850632756250974
20.47999954,0.0013705565426730384
20.48999977,0.0013562018418397214
20.5,0.0013419976382166383
20.51000023,0.0013279422325080748
